,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
57366,1343695,1,0,1.25,16,,0,13.3,0.9,0,0
50158,1176495,0,0,2.09,24,1.82,0,104.9,4.6,0,0
5953,137209,1,1,7.72,22,0.96,0,93.6,7.4,0,0
70656,1652027,1,1,0.1,3,1.25,0,18.7,1.6,0,0
63212,1482230,1,0,0.45,13,0.0,0,28.7,1.4,0,1
43489,1019166,1,0,1.97,18,0.0,3,31.1,9.3,0,1
9087,210909,1,1,7.12,22,1.13,0,5.1,0.4,0,0
4453,101891,0,0,2.42,20,,4,0.0,0.0,0,1
70445,1646726,1,0,0.11,10,1.86,0,31.4,5.3,0,0
1620,37524,0,0,2.68,0,,0,0.0,0.0,0,1
60734,1424132,1,0,0.99,8,0.98,0,26.7,1.8,0,0
53053,1243921,1,0,1.8,13,0.17,0,41.6,5.2,0,0
59967,1404640,1,0,1.05,20,1.59,0,109.3,10.3,0,0
3600,81879,0,0,4.16,20,,0,36.0,5.7,0,1
28337,664249,0,0,0.7,21,0.0,0,3.0,0.3,0,1
23099,542030,1,1,1.2,21,0.0,0,18.9,0.9,0,1
66492,1556781,1,1,1.06,0,0.91,0,10.1,2.2,0,1
7854,182090,1,1,1.98,16,,0,0.0,0.0,0,1
14860,345398,0,0,2.1,23,,0,14.3,1.1,0,1
71635,1674990,1,1,0.02,0,1.95,0,,,0,0
45011,1054505,1,0,1.68,17,0.0,0,25.2,1.4,0,1
65206,1527948,1,1,0.62,15,1.36,0,18.4,0.9,0,0
68272,1597001,1,0,0.28,20,1.7,0,35.9,2.3,0,0
69241,1619438,1,0,0.18,22,1.79,0,21.1,5.6,0,0
13305,309606,0,0,0.23,10,,0,0.0,0.0,0,1
18167,424243,0,0,3.91,23,,0,44.5,4.6,0,1
199,4526,1,1,12.19,0,,0,0.0,0.0,0,1
31889,748938,0,0,0.0,0,,0,0.0,0.0,0,1
46318,1085375,1,0,2.58,33,,0,25.5,2.2,0,0
37220,872702,1,1,3.67,21,0.27,0,52.7,1.8,0,0
47088,1103489,1,0,2.46,20,1.13,0,63.3,3.3,0,0
49930,1171662,1,0,2.11,14,1.84,0,159.2,8.7,0,0
2428,56338,1,0,4.42,0,,0,1.9,0.2,4,1
71736,1677598,1,0,0.01,0,1.96,0,,,0,0
55670,1303101,1,0,1.97,19,0.0,0,71.3,15.4,0,1
49482,1161109,1,0,2.15,20,1.89,0,33.2,3.0,0,0
30689,719682,1,0,0.67,56,,1,64.6,8.1,0,1
21345,499213,1,1,6.05,14,1.59,1,60.6,4.3,0,0
40885,957433,1,1,3.13,33,1.97,0,73.2,3.7,0,0
60103,1407554,1,0,1.04,33,0.37,0,67.3,6.2,0,0
61636,1445162,1,0,0.92,30,1.05,0,95.2,13.7,0,0
13505,314297,1,0,3.29,24,,0,3.3,0.2,0,1
8170,189629,1,1,2.89,23,,2,3.6,0.2,0,1
50352,1180859,1,1,2.08,18,1.85,0,41.5,2.2,0,0
1024,23503,0,0,3.26,21,,0,0.0,0.0,0,1
20140,470716,1,0,4.38,32,,0,6.1,0.6,0,1
36076,846625,1,1,3.84,20,0.07,0,83.5,7.1,0,0
62803,1472637,1,1,0.83,22,1.15,0,36.3,5.0,0,0
19924,465816,1,0,1.98,16,,0,10.1,0.7,0,1
33138,778321,1,0,1.98,30,,0,5.9,0.3,0,1
8232,191357,1,0,2.94,0,,0,3.4,0.4,3,1
35478,833336,1,0,3.93,21,0.21,0,12.5,1.0,0,0
24432,573088,0,0,1.61,21,0.0,1,7.0,0.4,0,1
43945,1029556,1,0,1.12,13,0.0,0,17.2,0.9,0,1
71704,1676752,1,1,0.02,0,1.96,0,,,0,0
68034,1591749,1,1,0.3,14,1.68,0,49.8,2.8,0,0
22461,526085,1,0,2.08,23,,0,9.1,0.5,0,1
26989,632605,1,1,5.28,20,1.75,0,60.8,4.3,0,0
45287,1061502,1,1,2.79,15,0.0,0,69.3,4.8,0,1
34964,821312,1,0,4.0,22,1.01,0,18.1,3.4,0,0
27181,637185,0,0,0.34,19,,0,0.0,0.0,0,1
38367,899476,1,0,1.97,20,0.0,0,5.0,0.1,3,1
20023,468099,1,0,2.02,20,,0,29.3,3.5,0,1
63387,1486091,1,1,1.46,14,0.52,0,19.5,3.6,0,1
5282,121242,0,0,1.54,0,,0,0.0,0.0,0,1
12736,296413,1,1,1.41,22,0.0,0,0.0,0.0,0,1
71454,1671118,1,1,0.51,14,1.47,0,52.4,2.7,0,1
38519,903138,0,0,1.75,32,0.0,0,23.7,0.7,0,1
28673,671411,1,0,5.03,22,1.0,0,86.5,6.4,0,0
62175,1458004,1,0,0.88,14,1.09,0,26.7,1.9,0,0
720,16490,1,0,10.22,21,0.39,0,5.0,0.2,0,0
10268,239671,1,1,3.57,24,,0,28.9,4.6,0,1
33837,794253,1,0,4.14,20,0.7,0,37.3,2.8,0,0
43857,1027578,1,1,2.87,24,1.24,1,77.1,5.9,0,0
61151,1433634,1,1,0.96,36,1.26,0,241.9,30.6,0,0
1560,36043,0,0,2.76,12,,0,0.0,0.0,0,1
28406,665727,0,0,2.15,21,0.0,0,8.0,0.3,0,1
6493,149932,1,0,7.73,21,,0,2.3,0.2,0,1
18260,426367,1,0,1.96,16,0.0,0,23.3,0.8,0,1
52812,1238196,1,1,1.83,12,0.11,0,20.3,1.8,0,0
2296,53258,1,0,4.73,14,,0,0.0,0.0,0,1
25632,601204,1,0,4.27,19,0.0,0,16.8,0.9,0,1
50501,1183871,1,0,2.07,14,,0,10.0,2.0,0,0
45439,1065590,1,1,2.69,22,1.28,0,67.2,4.5,0,0
27238,638454,1,0,4.85,22,,1,70.1,4.5,0,1
49175,1153903,1,1,2.18,33,,0,73.2,4.4,0,0
9077,210732,0,0,1.43,20,,0,0.0,0.0,0,1
71396,1669701,1,0,0.04,4,1.93,0,9.5,0.8,0,0
51605,1210270,1,0,1.96,14,1.96,0,148.5,10.9,0,0
13335,310331,0,0,1.98,0,,0,1.4,0.2,6,1
47968,1124473,1,1,2.35,25,0.82,0,22.0,1.7,0,0
16172,377493,1,0,5.29,22,0.0,0,21.4,5.5,0,1
49616,1164456,1,0,1.98,14,,0,17.4,2.7,0,1
17818,416223,1,0,3.56,25,0.0,1,16.9,1.9,0,1
48536,1138080,1,0,2.26,21,0.24,0,38.8,3.9,0,0
43443,1018238,1,0,1.07,13,0.0,0,16.3,1.1,0,1
31710,744588,1,0,0.76,38,,1,27.9,1.5,0,1
22019,515546,1,1,5.98,17,1.64,0,97.9,5.4,0,0
39138,917731,1,0,3.33,19,1.7,0,34.1,2.1,0,0
5042,115506,1,1,2.53,23,,1,0.0,0.0,0,1
24557,575846,1,1,5.74,12,0.32,0,81.1,3.2,0,0
44263,1037024,1,1,2.84,20,1.16,0,86.9,3.9,0,0
69085,1615583,1,0,0.21,17,1.76,0,44.5,2.4,0,0
34664,814401,1,0,4.04,19,1.86,0,48.1,2.5,0,0
54760,1282566,1,0,1.98,11,,0,90.6,8.9,0,1
61291,1437007,1,0,0.95,14,1.02,0,41.9,4.1,0,0
10764,251464,0,0,1.97,20,0.0,0,0.0,0.0,0,1
43185,1011873,1,0,2.92,12,0.99,0,44.8,1.8,0,0
70322,1644219,1,1,0.12,12,0.61,0,24.9,1.1,0,0
47666,1117441,1,0,0.61,18,0.0,0,27.4,1.0,0,1
61663,1445774,1,1,0.92,24,1.05,0,92.6,4.6,0,0
23066,541308,1,0,3.09,24,0.0,1,17.7,0.9,0,1
5731,132163,1,0,7.75,23,,0,4.7,1.1,0,0
45626,1070319,1,0,1.62,24,0.0,0,39.6,1.6,0,1
67786,1586394,1,0,0.32,17,1.65,0,12.0,0.9,0,0
5465,125599,1,1,3.07,16,0.06,0,0.0,0.0,0,1
47295,1108942,1,0,1.98,22,,0,101.8,5.5,0,1
21906,512782,1,0,1.85,39,0.0,1,146.7,4.4,0,1
23604,553774,1,0,0.98,16,0.0,0,0.0,0.0,0,1
29518,691692,0,0,0.01,2,,0,0.0,0.0,0,1
57212,1339800,1,1,1.27,20,1.63,0,50.1,3.2,0,0
13620,317190,0,0,2.27,24,,0,4.5,0.3,0,1
3318,75247,1,0,2.0,0,,0,0.0,0.0,5,1
12686,295245,0,0,5.34,24,,0,30.0,1.5,0,1
25072,587798,0,0,2.78,22,0.0,0,42.8,1.9,0,1
40122,938967,1,0,3.19,22,0.74,1,184.4,8.3,0,0
9564,222225,0,0,2.36,19,,0,0.0,0.0,0,1
65189,1527712,1,0,0.62,14,1.36,0,129.0,6.1,0,0
72234,1688985,1,0,0.23,2,1.99,0,37.4,1.7,0,1
62879,1474582,1,1,0.82,22,1.15,0,11.2,1.0,0,0
14777,343440,0,0,2.13,24,,1,2.9,0.4,0,1
13233,307969,1,0,6.79,20,1.09,0,208.6,13.0,0,0
59500,1393775,1,1,1.08,15,1.12,0,58.2,13.6,0,0
48056,1126632,1,0,0.17,18,0.0,0,76.8,3.7,0,1
35696,838441,1,0,3.9,22,0.0,0,27.1,5.9,0,0
11998,278590,0,0,0.16,11,1.81,0,0.0,0.0,0,1
1198,27476,1,1,4.6,20,0.0,0,0.2,0.0,0,1
8052,186609,1,0,2.0,23,,0,0.0,0.0,0,1
19367,453237,1,0,1.2,22,0.0,0,0.0,0.0,0,1
211,4711,0,0,5.12,0,,0,0.0,0.0,0,1
56665,1325558,1,0,1.97,13,0.0,0,77.0,4.5,0,1
65896,1542909,1,1,0.55,15,1.42,0,39.1,2.1,0,0
9743,226985,0,0,6.04,33,,0,11.7,0.5,0,1
70484,1647541,1,0,0.11,19,1.86,0,43.0,2.6,0,0
12731,296387,1,1,3.94,80,,1,9.3,1.0,0,1
39166,918433,1,1,2.96,22,0.0,2,41.7,4.1,0,1
4071,93126,1,1,4.72,24,,0,12.0,0.8,0,1
59000,1382912,1,1,1.11,20,1.95,0,95.2,5.3,0,0
49502,1161776,1,1,2.15,24,0.55,0,60.6,4.4,0,0
10082,235404,0,0,2.01,24,,0,0.0,0.0,0,1
12417,288885,1,0,3.02,22,,0,7.6,0.8,0,1
18280,426997,1,1,2.57,23,,0,13.9,1.2,0,1
40906,957964,1,0,0.61,15,0.0,1,68.9,31.7,0,1
11716,272988,1,1,3.23,22,,1,19.2,2.9,0,1
303,6848,0,0,5.6,0,,0,0.0,0.0,0,1
27094,635326,1,1,0.91,21,,0,2.7,0.3,0,1
34613,813238,1,1,4.04,17,1.87,0,18.1,1.4,0,0
59730,1399540,1,0,1.06,22,0.91,0,58.1,1.8,0,0
54804,1283566,1,0,1.59,13,0.34,1,51.1,4.7,0,0
46438,1088276,1,0,2.56,12,0.83,0,87.4,5.5,0,0
21627,506188,0,0,0.74,0,,0,0.0,0.0,0,1
12689,295310,1,1,0.99,21,0.0,0,0.0,0.0,0,1
40796,955135,1,1,3.13,16,1.49,0,8.2,0.5,0,0
10601,247908,1,0,6.97,18,1.95,1,7.9,1.5,0,0
1842,42777,1,0,8.86,12,0.99,0,16.1,1.6,0,0
17815,416133,0,0,1.98,0,,0,3.6,0.3,6,1
22172,519025,1,0,1.24,22,0.0,0,14.1,1.5,0,1
47208,1106688,1,0,2.44,12,0.93,0,9.0,0.3,0,0
20324,474946,1,0,2.23,18,,1,7.8,0.6,0,1
11746,273594,0,0,5.95,7,,1,22.9,3.3,0,1
35277,829070,1,1,3.95,15,1.94,0,8.9,0.6,0,0
62000,1453845,1,0,0.9,14,1.08,0,24.3,2.1,0,0
42103,985687,1,0,3.02,20,0.92,0,21.1,0.6,0,0
34951,820951,1,1,4.0,21,0.26,0,41.7,6.7,0,0
8911,206963,1,1,1.85,19,,0,0.0,0.0,0,1
59223,1388031,1,0,1.1,22,0.88,0,53.5,5.1,0,0
69921,1635496,1,0,0.0,0,0.0,0,0.0,0.0,0,1
15597,364361,1,0,5.59,22,0.69,1,52.0,1.9,0,1
69739,1631304,1,1,0.15,13,0.62,1,116.8,9.7,0,0
10867,253751,0,0,0.95,0,0.0,0,0.0,0.0,0,1
161,3433,0,0,6.92,21,0.33,1,0.0,0.0,0,1
38353,899193,1,0,3.46,22,0.85,0,42.9,2.2,0,0
48886,1146924,0,0,0.88,21,,0,36.0,1.0,0,1
52674,1234979,1,1,1.85,20,0.09,3,82.0,4.9,0,0
68563,1603560,0,0,0.25,31,1.72,2,133.5,32.0,0,0
5137,118079,0,0,1.15,11,,0,0.0,0.0,0,1
19697,460533,1,0,2.18,21,,0,0.0,0.0,0,1
26328,617137,1,1,5.38,20,1.68,0,166.3,11.4,0,0
48787,1144527,1,0,0.92,22,0.0,0,55.6,10.8,0,1
19753,461922,0,0,2.25,22,,2,11.4,1.0,0,1
1249,28726,1,1,3.59,17,0.0,0,0.0,0.0,0,1
69925,1635588,1,1,0.14,17,1.83,0,157.5,7.6,0,0
38588,905065,0,0,1.99,30,,0,6.7,0.2,0,1
64992,1523333,1,0,0.64,22,1.34,2,19.5,1.0,0,0
52581,1232642,1,0,0.24,14,0.0,0,20.9,1.9,0,1
28374,665049,1,1,5.08,21,0.19,0,70.8,2.3,0,0
31326,734958,1,0,2.93,20,0.0,0,42.8,3.7,0,1
28748,672978,0,0,1.05,35,0.0,0,37.5,1.7,0,1
18954,443528,1,0,1.99,29,,1,44.3,3.7,0,1
30318,710999,1,0,4.76,25,0.19,5,135.8,5.4,0,0
32605,765605,1,0,3.87,16,0.0,0,0.0,0.0,0,1
71963,1683160,1,0,0.04,3,0.03,0,0.0,0.0,0,1
61849,1449948,1,0,0.91,14,1.07,0,18.5,1.1,0,0
33944,797038,1,0,4.02,22,0.0,0,63.1,6.9,0,1
8177,189829,1,1,7.01,20,,0,153.0,15.4,0,1
13965,324830,1,1,6.69,22,1.95,0,14.2,0.7,0,0
10304,240351,0,0,2.59,0,,0,1.5,0.2,5,1
5908,135905,0,0,1.07,14,,0,2.1,0.1,0,1
12121,281199,0,0,2.22,18,,0,2.6,0.1,3,1
42898,1005112,1,1,2.95,21,1.94,0,34.0,2.2,0,0
60696,1423257,1,0,0.99,14,0.98,0,56.4,2.9,0,0
57310,1342443,1,0,1.25,14,0.72,0,45.1,5.3,0,0
25567,599890,1,0,5.52,20,1.07,0,81.3,4.5,0,0
19918,465613,0,0,4.74,24,,0,39.8,11.4,0,1
69271,1620099,1,1,0.18,31,1.24,0,145.3,3.3,0,0
54672,1280817,1,1,0.89,18,0.0,0,35.8,1.7,0,1
25222,591547,1,0,5.61,22,0.72,0,87.0,7.6,0,0
68522,1602736,1,1,0.25,24,1.72,0,45.5,2.1,0,0
3328,75532,0,0,2.88,0,,0,0.0,0.0,0,1
30228,708729,1,0,4.78,12,1.05,0,99.5,4.0,0,0
61231,1435305,1,0,0.96,22,1.02,0,29.9,2.1,0,0
61363,1438979,1,0,0.94,14,1.03,0,61.0,8.4,0,0
12340,286717,1,1,6.85,12,0.55,0,43.7,2.3,0,0
49975,1172819,1,1,2.11,13,1.82,0,0.7,0.0,0,0
55668,1303068,1,0,1.38,12,0.0,0,12.7,1.2,0,1
57937,1357452,1,0,1.19,20,0.57,1,42.3,1.9,0,0
3285,74644,0,0,4.23,15,,0,4.2,0.3,0,1
33598,788881,0,0,0.69,0,,0,22.9,1.2,3,1
3462,78760,1,0,3.29,21,,0,0.0,0.0,0,1
30603,717757,0,0,0.66,17,,0,0.0,0.0,0,1
10799,252353,1,0,3.82,24,,1,18.2,1.1,0,1
1372,31863,1,1,9.16,21,0.22,1,4.5,0.5,0,0
9923,231173,1,1,4.01,16,0.0,0,1.8,0.1,0,1
18549,434092,1,1,1.02,22,,0,0.0,0.0,0,1
58360,1367065,1,0,1.15,22,0.11,1,133.9,14.2,0,0
62336,1461665,1,1,0.87,15,1.1,0,35.0,1.8,0,0
40384,945224,0,0,0.78,26,0.0,1,48.1,2.6,0,1
55284,1294588,1,0,1.52,13,0.42,0,24.8,1.6,0,0
5315,121910,0,0,2.88,10,,0,0.0,0.0,0,1
62964,1476672,1,1,0.81,8,1.16,0,22.4,0.9,0,0
56583,1323409,1,1,1.36,12,0.54,0,35.2,2.0,0,0
57418,1344887,1,0,1.24,20,0.73,0,260.9,15.0,0,0
8809,204763,0,0,0.94,2,1.53,0,0.0,0.0,7,1
4114,94233,1,0,8.08,21,0.53,0,38.0,3.9,0,0
70123,1639773,1,0,0.13,11,1.84,1,1.3,0.4,0,0
60809,1425821,1,0,0.84,14,0.0,0,94.5,9.8,0,1
66378,1553836,1,0,0.5,24,1.48,0,21.3,2.4,0,0
39627,927971,1,0,3.24,16,0.7,0,58.3,5.2,0,0
26716,626380,0,0,0.55,19,0.0,0,12.3,0.6,0,1
44912,1052140,1,1,2.76,10,1.18,0,63.1,3.0,0,0
30128,706326,0,0,1.67,24,,0,28.5,3.2,0,1
44677,1047217,1,1,2.78,10,1.13,0,109.7,4.4,0,0
700,16109,0,0,3.86,17,,0,0.0,0.0,4,1
27654,648527,0,0,0.0,0,0.0,0,0.0,0.0,0,1
60230,1411178,1,1,1.03,22,0.94,0,16.3,1.1,0,0
7683,178238,1,1,1.05,0,,0,0.0,0.0,2,1
65064,1524873,1,0,0.63,14,1.34,0,96.3,2.9,0,0
45898,1076164,1,0,2.63,20,1.46,0,27.6,1.5,0,0
19054,446216,1,1,6.58,15,1.63,0,23.2,1.4,0,1
21395,500254,1,0,3.71,26,0.0,1,62.5,3.1,0,1
45044,1055376,1,0,0.41,22,,0,25.7,13.0,0,1
15876,370689,1,0,6.49,22,1.15,0,69.6,5.3,0,0
57900,1356381,1,0,1.19,22,0.78,0,100.3,8.0,0,0
31670,743701,1,0,4.98,143,,6,924.7,280.7,0,1
67723,1584803,1,1,0.33,15,1.64,0,57.5,7.0,0,0
44959,1053470,0,0,0.19,17,0.0,1,1.1,0.1,0,1
63257,1483237,1,1,1.61,15,0.37,0,120.0,4.5,0,1
2908,66438,0,0,2.06,11,,0,0.0,0.0,0,1
18250,426230,1,1,7.13,0,,0,0.0,0.0,0,1
71968,1683232,0,0,0.69,21,1.28,1,71.5,4.4,0,1
67415,1578014,1,0,0.36,28,1.02,0,54.2,3.3,0,0
26722,626448,1,0,5.32,20,0.86,1,26.1,3.6,0,0
24138,566513,1,1,5.78,26,1.16,0,78.3,7.8,0,0
25899,607424,0,0,2.38,24,,0,25.3,2.8,0,1
57317,1342609,1,1,1.25,14,0.72,0,15.1,1.7,0,0
52178,1223881,1,0,1.9,36,0.07,0,46.3,5.9,0,0
14678,341162,0,0,0.9,23,0.01,0,0.0,0.0,0,1
39949,934920,1,0,3.21,22,0.72,0,52.8,1.4,0,0
48883,1146875,1,0,2.21,61,,0,209.5,31.8,0,0
71747,1677920,1,1,0.54,30,1.44,4,180.5,8.5,0,1
41542,972831,1,0,3.07,12,0.87,0,85.5,3.9,0,0
54268,1271077,1,0,1.98,12,,0,10.2,1.7,0,1
56191,1315126,1,1,1.41,15,1.23,0,41.5,1.3,0,0
24740,580332,1,0,1.61,0,0.0,0,13.5,1.9,2,1
66302,1552244,1,1,0.5,15,1.05,1,51.8,6.1,0,0
65320,1530280,1,1,0.61,15,1.36,2,30.0,1.9,0,0
5722,131992,1,0,4.57,24,,0,18.4,1.5,0,1
17923,418590,0,0,3.54,8,0.0,0,11.5,0.6,0,1
63031,1477970,0,0,0.81,25,0.18,0,80.1,3.4,0,0
17376,406393,1,0,6.36,27,,0,45.2,2.2,0,0
13848,322243,0,0,1.73,13,0.0,0,0.0,0.0,0,1
52458,1230152,1,1,1.87,20,0.07,0,103.3,6.7,0,0
66991,1568588,1,0,1.08,21,0.89,0,26.1,1.3,0,1
34119,801099,0,0,0.35,0,,0,0.4,0.1,1,1
21791,510229,1,0,1.99,20,,0,5.7,0.6,0,1
34480,810070,1,1,4.05,18,1.86,0,122.0,14.0,0,0
67597,1582503,1,0,1.0,30,,0,61.5,4.0,0,1
55349,1296249,1,0,1.52,35,,0,75.8,7.3,0,0
19741,461643,0,0,0.56,13,0.04,2,0.0,0.0,0,1
42770,1002347,1,0,2.72,22,0.0,0,55.6,3.9,0,1
45926,1076689,1,0,0.52,10,0.0,0,43.4,2.8,0,1
38613,905691,1,0,3.11,25,,0,61.2,7.0,0,1
65207,1527963,1,0,0.62,14,1.36,0,60.9,4.1,0,0
47105,1104121,1,0,1.41,22,0.0,0,15.2,5.2,0,1
6007,138472,1,1,7.71,21,1.89,0,19.5,1.1,0,0
34150,801697,1,0,1.97,22,0.0,0,22.6,2.3,0,1
47137,1104956,1,0,1.98,14,,0,10.5,2.5,0,1
27966,655808,0,0,0.68,21,0.0,1,52.7,5.0,0,1
67775,1586164,1,1,0.32,15,1.58,0,64.8,4.7,0,0
26470,620601,1,1,5.36,20,0.34,0,161.9,18.0,0,0
39879,933461,1,0,3.22,22,0.74,0,139.3,9.5,0,0
27222,638110,1,0,5.24,19,1.83,0,72.7,3.9,0,0
14416,335406,1,1,1.99,20,,0,7.5,0.9,0,1
68222,1595822,1,0,0.28,15,1.69,0,10.9,0.8,0,0
22614,530070,1,0,5.93,22,1.44,0,30.9,2.4,0,0
19132,447692,1,0,1.99,22,,0,15.4,2.1,0,1
12715,295902,0,0,2.98,36,,0,34.1,1.7,3,1
56959,1332758,1,0,1.53,17,,0,12.0,0.9,0,1
15522,362639,1,0,3.75,20,,0,13.8,1.0,0,1
14957,347823,1,0,0.42,0,1.55,0,0.0,0.0,5,1
61302,1437247,1,0,0.95,14,1.02,0,62.0,6.2,0,0
9269,215234,0,0,4.34,10,,0,31.7,1.8,0,1
69580,1627778,1,1,0.16,33,1.81,0,42.5,4.1,0,0
56694,1326034,0,0,2.19,36,1.08,0,86.5,7.3,0,1
70787,1654890,1,1,0.09,14,0.59,0,70.7,13.6,0,0
27239,638471,0,0,1.03,0,,0,4.6,0.5,3,1
41532,972622,1,0,1.98,13,0.0,0,45.3,2.9,0,1
41537,972746,1,1,3.72,11,0.22,0,123.1,8.1,0,1
17153,401019,1,0,4.42,24,,2,35.2,2.3,0,1
3912,89575,1,0,5.51,20,0.0,1,7.2,0.3,0,1
69659,1629466,0,0,0.15,29,1.82,0,50.2,1.4,0,0
26414,619003,0,0,2.92,31,,1,44.4,4.1,0,1
71001,1660266,1,0,0.07,12,1.9,0,55.7,5.8,0,0
5575,128428,1,1,7.77,45,0.42,0,124.7,5.2,0,0
61836,1449615,1,0,0.91,21,0.39,0,131.1,7.3,0,0
33764,792648,1,0,1.98,30,,1,70.4,4.6,0,1
48346,1133609,1,0,1.97,14,0.0,1,45.0,2.1,0,1
27576,646694,1,1,2.41,29,0.0,0,48.5,3.0,0,1
8296,193205,1,1,7.25,17,1.93,0,51.4,5.8,0,0
19752,461906,1,1,3.13,17,,0,42.9,1.0,0,1
31466,738344,0,0,1.41,23,,0,46.1,1.7,0,1
10424,243531,1,0,2.79,0,,0,0.8,0.3,2,1
14794,343824,1,1,6.58,10,1.14,0,115.6,12.3,0,0
3971,90971,1,0,1.75,13,,0,0.0,0.0,0,1
67287,1575246,0,0,0.38,30,1.59,1,73.5,6.3,0,0
36371,853547,1,0,4.25,19,1.63,0,150.4,9.8,0,1
16166,377370,0,0,0.35,16,,0,0.0,0.0,0,1
30002,703359,1,0,3.42,17,0.0,0,2.1,0.1,0,1
10397,242901,0,0,1.32,0,0.0,0,0.0,0.0,1,1
58797,1377946,1,1,1.12,22,0.85,0,151.5,13.5,0,0
16485,384526,1,1,6.44,10,1.28,0,30.6,3.5,0,0
39914,934091,1,1,3.21,12,0.76,0,36.7,2.6,0,0
60545,1419649,1,0,0.56,11,0.0,0,2.1,2.0,0,1
30670,719280,1,0,3.51,33,,0,10.1,1.0,0,1
30238,708938,1,1,0.57,53,,0,2.5,0.3,0,1
22973,539046,1,1,6.28,22,1.61,0,0.0,0.0,0,1
32210,756145,1,1,4.38,19,1.89,0,68.6,7.8,0,0
60557,1419961,1,0,1.01,14,0.97,0,61.8,3.4,0,0
50342,1180652,1,0,0.71,64,,0,164.0,24.6,0,1
55774,1305630,1,0,1.46,21,0.51,0,90.2,6.9,0,0
39179,918644,0,0,3.32,25,0.43,0,36.9,3.1,0,0
66408,1554574,1,0,0.49,19,1.17,0,39.5,7.5,0,0
53363,1250937,1,0,0.95,13,0.0,0,40.9,2.2,0,1
10868,253761,1,0,3.69,38,,0,67.9,16.1,0,1
13731,319622,1,1,5.5,26,,0,47.4,8.3,0,1
58561,1372014,1,0,1.13,20,0.84,1,44.7,4.1,0,0
8702,202401,0,0,1.29,0,1.21,1,0.0,0.0,4,1
39020,915182,1,1,3.96,18,,0,69.8,5.3,0,1
60768,1425008,1,1,0.99,24,0.57,0,167.0,25.9,0,0
46847,1097615,1,1,2.5,22,1.41,0,17.4,3.9,0,0
1384,32090,0,0,3.36,14,,0,0.0,0.0,0,1
67343,1576636,1,0,0.36,19,0.61,0,18.3,1.8,0,0
57729,1352117,1,0,1.21,14,0.76,0,47.7,6.5,0,0
62367,1462268,1,0,0.87,14,1.1,0,36.1,2.3,0,0
44092,1032963,1,1,2.86,24,1.06,4,106.7,5.9,0,0
67646,1583401,1,1,0.81,8,1.17,0,0.0,0.0,0,1
19563,457170,0,0,1.96,23,0.0,0,6.0,0.4,0,1
51154,1199876,1,0,1.23,34,0.0,0,14.1,0.9,0,1
47152,1105177,1,1,2.45,17,1.67,3,503.5,17.3,0,0
14350,333550,1,0,4.02,13,0.0,0,9.5,0.4,7,1
18539,433700,0,0,0.74,18,0.0,1,0.0,0.0,0,1
17108,399904,1,0,0.19,13,1.78,0,0.0,0.0,0,1
9893,230593,0,0,5.18,31,,0,87.8,5.5,0,1
17330,405052,0,0,0.66,23,0.0,0,0.0,0.0,0,1
36915,865509,0,0,0.56,15,0.0,3,15.7,0.5,0,1
5817,134056,1,1,5.04,24,,0,8.1,1.5,0,1
41843,979706,1,1,3.04,22,0.9,0,85.4,4.3,0,0
64006,1500702,1,1,0.72,15,1.5,2,265.8,10.6,0,0
38494,902575,0,0,0.44,20,,0,54.2,2.5,0,1
49593,1163932,1,0,0.88,22,0.0,0,30.7,1.6,0,1
31417,737176,1,1,2.02,24,,0,3.5,0.2,0,1
40993,959921,1,1,3.12,30,0.81,0,31.7,13.1,0,0
17272,403735,1,0,2.08,23,,0,4.4,0.3,0,1
39836,932720,0,0,0.32,21,0.0,0,17.8,1.1,0,1
64149,1503864,1,0,0.71,14,1.26,0,29.1,1.3,0,0
31901,749120,1,0,2.97,22,0.0,2,23.6,1.9,0,1
50915,1194175,1,0,2.03,13,1.88,0,60.0,2.6,0,0
29677,695695,1,0,4.87,21,0.21,0,66.1,4.6,0,0
29831,699267,0,0,0.89,23,0.0,0,4.1,0.6,0,1
35740,839393,1,1,3.95,20,,0,102.2,6.6,0,1
50179,1176897,1,0,2.09,22,,0,64.8,3.4,0,0
11525,269055,1,0,7.77,22,0.12,0,5.7,0.7,0,1
49610,1164270,1,1,2.14,7,1.79,0,73.1,7.4,0,0
28457,666740,1,0,0.39,18,,0,2.1,0.9,0,1
52417,1229309,1,0,1.88,14,0.08,0,1.9,0.3,0,0
1772,41040,0,0,6.14,10,0.0,0,1.2,0.1,4,1
47733,1119174,0,0,0.28,26,0.0,0,37.7,3.9,0,1
65500,1534118,1,1,0.59,15,1.38,0,12.2,1.6,0,0
26651,624637,0,0,0.94,36,0.0,0,94.2,9.4,0,1
65336,1530693,1,1,0.61,58,0.21,0,255.0,18.5,0,0
12391,288243,1,1,2.54,23,,0,9.5,0.4,0,1
57550,1347837,1,1,1.23,8,1.8,0,65.3,3.5,0,0
56030,1311548,1,1,1.42,12,0.55,0,38.9,4.4,0,0
5858,134994,1,0,2.59,18,,0,0.0,0.0,0,1
794,18136,0,0,3.69,0,,0,0.0,0.0,0,1
6116,141244,1,1,1.52,21,0.45,0,0.0,0.0,0,1
