,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
47770,1119993,0,0,1.97,28,,0,69.8,11.2,0,1
8413,195662,1,1,1.24,17,0.0,0,0.0,0.0,0,1
38653,906615,1,0,1.29,27,,0,49.3,2.3,0,1
55874,1308119,1,1,1.44,13,0.53,0,33.4,1.8,0,0
55761,1305292,1,1,1.46,10,1.42,0,31.1,3.3,0,0
24755,580570,1,0,5.72,22,0.72,4,31.2,1.1,0,0
29362,687838,1,0,4.93,25,0.03,0,6.6,0.9,0,0
64043,1501703,1,0,0.72,14,1.25,1,10.9,0.8,0,0
44545,1043802,1,0,1.97,24,0.0,0,133.8,10.9,0,1
1066,24593,1,1,9.57,15,1.12,0,11.1,0.5,0,0
14847,345137,1,0,0.18,17,0.0,0,0.0,0.0,0,1
49338,1157594,1,0,0.0,0,,0,0.5,0.0,0,1
51300,1203039,1,0,1.99,14,,0,120.8,12.4,0,0
46675,1093831,1,1,2.52,15,1.39,0,135.2,8.3,0,0
70184,1640961,1,1,0.12,10,1.72,0,9.7,0.4,0,0
58729,1376347,1,0,1.12,20,0.85,0,41.2,5.6,0,0
16121,376380,1,1,4.98,24,,0,7.7,0.6,0,1
65274,1529357,0,0,0.61,20,,0,8.5,0.6,1,0
54769,1282812,1,1,1.6,20,0.33,0,36.6,7.5,0,0
63063,1478674,1,1,0.81,15,1.17,0,88.0,5.6,0,0
26916,630858,1,0,1.29,21,,0,22.7,2.8,0,1
66757,1563193,0,0,0.44,34,0.49,1,53.5,3.6,2,0
18399,430008,1,1,0.8,28,0.0,0,0.0,0.0,0,1
21049,492110,1,0,3.09,21,0.0,0,22.6,1.5,0,1
30665,719232,1,0,1.7,24,,0,4.9,0.3,0,1
43221,1012790,1,1,2.19,25,,0,8.3,1.1,0,1
67374,1577246,1,1,0.42,13,0.0,0,25.4,1.4,0,1
43497,1019449,1,0,2.9,12,1.02,0,25.7,1.5,0,0
16809,393052,1,0,1.1,23,0.0,0,14.3,2.5,0,1
15132,351956,1,1,6.56,22,0.03,0,17.3,2.1,0,0
35430,832104,1,1,3.96,20,,0,37.4,2.9,0,1
5000,114670,1,1,7.9,10,1.4,0,35.0,1.5,0,0
16888,395010,1,0,1.7,23,,0,18.3,1.1,0,1
14360,333829,1,1,6.64,14,1.32,2,63.8,6.3,0,0
6230,144020,1,0,2.71,0,,0,0.0,0.0,0,1
13190,306999,1,1,6.79,22,0.02,1,60.9,2.7,0,0
7282,168727,1,0,7.32,21,0.0,0,94.3,10.5,0,1
24093,565365,1,0,4.65,24,,1,56.4,3.7,0,1
41793,978598,1,0,3.05,12,0.89,0,109.5,4.2,0,0
60748,1424511,1,1,0.99,23,0.78,0,23.6,1.4,0,0
39257,920249,0,0,3.31,163,,0,257.4,4.3,0,0
50835,1191956,1,0,2.04,19,1.84,2,55.1,3.1,0,0
71440,1670812,1,0,0.04,3,1.93,0,4.7,0.2,0,0
36564,857967,1,0,0.64,11,0.0,0,8.4,0.2,0,1
21705,508296,0,0,1.98,20,,0,4.6,0.8,0,1
7802,180822,1,0,1.61,0,,0,0.0,0.0,1,1
24898,584068,0,0,2.65,20,0.0,0,15.6,0.7,0,1
36507,856803,1,0,2.56,33,,1,46.6,2.2,0,1
21306,498341,1,0,6.05,32,,0,72.0,5.6,0,0
21280,497870,1,1,6.05,10,1.28,0,45.9,3.8,0,0
31120,730140,1,1,4.62,25,0.42,0,117.6,11.8,0,0
44724,1048091,1,0,2.78,20,1.03,0,41.6,4.9,0,0
46998,1101321,1,0,0.0,0,0.0,0,0.0,0.0,0,1
4078,93262,0,0,3.16,19,,0,0.0,0.0,0,1
45212,1059581,1,1,2.72,15,1.21,0,31.2,1.9,0,0
48630,1140633,1,1,2.25,10,1.7,0,17.9,1.2,0,0
11288,263861,1,0,6.01,22,0.0,0,23.7,1.6,0,1
18523,433285,1,1,6.26,16,1.7,0,20.2,1.1,0,0
50358,1180933,0,0,0.7,32,,1,124.7,8.6,0,1
33855,794786,1,1,3.53,8,0.0,1,0.0,0.0,0,1
45457,1066171,1,0,2.68,22,1.19,0,152.8,4.9,0,0
13021,302979,1,1,6.8,21,0.32,1,14.7,2.2,0,0
24366,571935,0,0,1.82,21,,0,4.7,0.2,0,1
60567,1420235,1,1,0.81,13,0.0,0,19.5,1.0,0,1
61956,1452652,1,1,0.9,22,1.07,0,128.4,5.3,0,0
12055,279664,1,0,2.99,15,,0,52.8,3.6,0,1
37950,889787,1,0,0.93,40,,0,30.6,1.4,0,1
34710,815636,1,1,4.03,22,1.08,0,20.1,3.1,0,0
34515,810885,1,0,4.05,20,0.88,0,29.4,2.7,0,0
23161,543415,0,0,2.01,23,,0,42.3,2.1,0,1
57061,1335563,1,0,1.28,20,0.69,0,191.0,5.2,0,0
14053,326790,1,1,6.68,26,1.04,1,184.2,7.8,0,0
6718,155220,0,0,2.84,0,,0,0.0,0.0,0,1
34445,809072,1,0,1.33,20,0.0,1,56.9,12.4,0,1
25459,597103,1,0,0.98,48,0.0,0,40.7,2.6,0,1
43593,1021436,1,0,2.89,12,1.03,3,12.4,2.4,0,0
54909,1285928,1,1,0.55,10,0.0,1,35.2,2.7,0,1
51383,1204812,1,0,1.98,19,1.93,0,80.1,15.6,0,0
48524,1137831,1,0,2.0,55,,0,77.8,13.2,0,1
20268,473739,1,0,2.97,23,,0,5.5,0.4,0,1
68864,1610526,1,1,0.23,10,1.75,0,36.2,2.6,0,0
58404,1368160,1,0,1.2,10,0.0,0,7.1,0.4,0,1
66110,1547885,1,1,0.53,15,1.44,1,252.8,31.7,0,0
47629,1116876,1,0,2.38,11,1.81,0,186.7,9.6,0,0
32204,756051,0,0,0.99,21,,0,47.0,4.6,0,1
58322,1366169,1,1,0.87,24,0.0,0,360.9,16.6,0,1
12201,283515,1,1,4.08,9,,0,9.4,0.3,3,1
29559,692851,0,0,1.69,28,0.0,0,19.1,2.7,0,1
53178,1246839,1,0,1.02,13,0.0,0,22.6,1.9,0,1
14107,328089,0,0,0.36,20,,0,0.0,0.0,0,1
63176,1481339,1,1,0.2,17,0.23,0,32.2,5.4,0,1
26537,622130,1,1,0.44,0,,1,0.0,0.0,0,1
62494,1465301,1,0,0.86,14,1.12,0,26.1,2.1,0,0
1976,45744,0,0,2.49,0,,0,0.0,0.0,5,1
56801,1328983,1,0,1.32,14,0.62,1,117.2,6.1,0,0
13916,323836,1,0,6.7,21,0.39,0,2.2,0.1,0,0
41246,965348,1,0,3.09,12,0.86,0,46.2,4.2,0,0
49270,1155862,1,1,0.12,9,0.0,0,4.6,4.4,0,1
33143,778398,1,1,3.91,20,0.0,0,24.8,3.0,0,1
71227,1665803,1,0,0.05,13,1.7,0,15.2,0.7,0,0
67213,1573602,1,0,0.28,3,0.0,2,12.4,0.7,0,1
16958,396614,1,0,2.04,21,,1,4.7,0.7,0,1
55046,1288876,1,0,0.87,13,0.0,0,11.8,0.3,0,1
2555,58782,0,0,2.36,22,,1,0.0,0.0,0,1
53413,1252176,1,0,1.76,13,0.19,1,44.1,7.1,0,0
56889,1331125,1,1,1.97,0,,0,0.0,0.0,0,1
69604,1628170,1,1,0.16,20,1.82,0,164.6,6.8,0,0
22745,533355,0,0,1.28,14,0.0,1,11.8,1.4,0,1
29859,699806,1,0,0.62,18,,0,1.5,0.2,0,1
72226,1688848,1,1,0.02,0,1.3,0,0.5,0.0,0,1
33746,792186,1,0,0.76,16,0.0,1,78.1,13.5,0,1
62224,1459143,1,1,0.88,15,1.09,0,54.8,5.4,0,0
60584,1420611,1,0,1.0,14,0.97,1,39.9,5.0,0,0
31675,743821,0,0,1.79,22,0.0,1,50.3,4.3,0,1
21338,499066,0,0,1.2,17,0.0,0,0.0,0.0,0,1
68877,1610773,1,0,0.22,15,1.75,0,34.7,2.2,0,0
10708,250252,1,0,7.44,21,1.42,0,11.1,0.7,0,1
9252,214953,1,0,3.75,18,0.0,0,18.6,1.3,0,1
43064,1008838,1,0,2.94,22,0.99,0,34.8,1.6,0,0
68660,1605645,1,0,0.75,34,1.22,0,80.1,7.0,0,1
13525,314719,0,0,0.88,23,0.0,0,0.0,0.0,0,1
41215,964782,1,0,3.11,12,0.84,0,64.4,4.4,0,0
9804,228387,1,0,0.94,24,0.01,0,0.0,0.0,0,1
23449,550579,1,0,6.04,29,,0,0.7,0.1,0,1
61408,1440047,1,0,0.94,14,1.03,0,54.8,3.1,0,0
8404,195456,0,0,1.01,20,1.54,0,0.0,0.0,0,1
4676,106600,1,0,5.36,10,,0,1.9,0.1,5,1
31149,730915,1,0,4.61,21,0.28,0,117.9,6.1,0,0
50644,1187238,1,1,2.05,12,1.89,0,42.8,2.8,0,0
40865,956890,1,1,3.13,20,0.47,0,167.6,5.4,0,0
64644,1515909,1,0,0.66,14,0.01,0,25.0,1.8,0,0
67881,1588549,1,0,0.31,17,0.85,0,38.5,1.8,0,0
111,2203,0,0,9.38,20,,1,2.0,0.2,0,1
9007,208944,1,0,7.14,12,1.05,0,51.2,3.8,0,0
1900,44134,1,0,2.12,21,,0,0.0,0.0,0,1
66858,1565514,1,1,0.42,22,1.55,0,64.5,3.5,0,0
43865,1027915,1,0,2.4,11,0.0,0,37.8,2.0,0,1
29060,681013,1,0,4.76,23,,0,11.6,1.0,0,1
68698,1606460,0,0,0.24,31,1.73,1,40.4,3.1,0,0
18144,423709,1,0,1.96,51,0.0,0,9.9,0.6,0,1
31450,737834,1,0,1.78,14,0.0,1,37.7,2.1,0,1
41082,961695,1,0,0.03,0,0.0,0,2.0,0.0,0,1
38897,912375,1,1,3.36,22,1.58,0,107.3,8.5,0,0
53340,1250359,1,1,1.77,13,0.2,0,124.5,11.4,0,0
588,13260,1,1,5.81,22,,0,0.0,0.0,0,1
31680,743920,0,0,0.94,23,0.0,0,8.2,0.7,0,1
71140,1663565,1,1,0.32,10,1.66,1,31.4,2.0,0,1
50310,1180111,1,1,2.08,18,1.84,0,102.3,5.8,0,0
30284,710083,0,0,4.76,25,0.14,0,106.1,19.9,0,0
12,213,0,0,6.64,10,,0,0.0,0.0,0,1
65732,1539356,1,1,0.57,15,1.4,0,18.2,2.5,0,0
56160,1314235,1,0,1.41,13,0.49,2,6.2,0.7,0,0
27524,645413,1,0,0.59,21,0.0,0,8.4,0.5,0,1
57654,1350538,1,0,0.43,12,0.0,0,45.1,4.2,0,1
37361,876104,1,0,1.04,20,0.0,0,78.0,7.7,0,1
48771,1144111,1,1,2.08,20,,0,40.8,4.1,0,1
22345,523574,1,1,5.95,10,1.12,0,41.3,2.2,0,0
9278,215489,0,0,4.39,2,,0,0.0,0.0,0,1
39304,921111,1,0,3.3,21,0.19,0,40.4,2.5,0,0
61775,1448083,1,1,0.91,15,1.06,0,27.6,4.9,0,0
20028,468348,1,0,2.01,23,,0,10.7,2.7,0,1
48144,1128898,1,1,2.31,16,1.61,0,105.9,3.9,0,0
2126,49306,0,0,2.19,13,,0,0.0,0.0,0,1
42588,998034,1,1,2.98,45,1.59,0,238.4,14.1,0,0
32004,751486,1,0,1.98,20,,2,72.5,5.1,0,1
56198,1315280,1,1,1.41,15,1.78,0,2.1,0.1,0,0
43692,1023922,1,0,2.84,41,,2,148.5,27.1,0,1
59197,1387421,1,0,1.1,20,0.87,0,143.1,9.2,0,0
5211,119872,1,1,2.15,0,,0,0.0,0.0,1,1
2746,62792,0,0,3.0,27,,11,0.0,0.0,0,1
25823,605919,1,1,5.46,21,0.39,0,89.6,11.9,0,0
43886,1028254,1,0,2.87,12,1.07,0,16.5,1.5,0,0
46289,1084732,1,1,2.58,15,1.34,1,6.5,0.3,0,0
7818,181231,1,1,2.93,23,,0,27.6,1.3,0,1
47168,1105521,1,0,2.44,22,1.07,0,19.1,4.1,0,0
59897,1403142,1,1,1.05,24,0.61,0,19.8,1.0,0,0
24681,578700,1,0,3.02,25,,1,23.4,1.8,0,1
20032,468447,1,0,6.13,25,1.95,1,148.3,11.3,0,0
22700,532250,1,0,6.4,0,,0,0.0,0.0,0,1
16806,393003,0,0,1.76,21,0.0,0,31.8,3.6,0,1
51646,1211199,1,1,1.96,15,1.16,0,72.9,4.0,0,0
22321,523067,1,0,0.77,21,0.0,0,0.0,0.0,0,1
43404,1017188,1,1,2.05,10,0.0,0,25.0,2.2,0,1
69957,1636199,1,0,0.14,13,1.84,0,43.4,5.7,0,0
40675,951726,1,0,3.15,12,0.8,0,12.2,0.5,0,0
65210,1527985,1,1,0.62,15,1.36,0,14.8,14.1,0,0
35794,840597,1,1,4.13,21,,0,21.5,8.7,0,1
11829,275190,0,0,1.24,0,0.0,0,0.0,0.0,0,1
42231,988793,1,0,3.01,12,0.93,0,83.5,15.8,0,0
796,18176,1,0,7.01,14,,0,37.5,1.5,0,1
55856,1307710,1,0,1.44,21,0.47,1,34.4,2.8,0,0
60351,1414444,1,0,1.02,20,0.95,0,15.8,1.0,0,0
1761,40794,0,0,2.21,14,1.87,0,0.0,0.0,1,1
15568,363481,0,0,3.49,16,0.0,0,12.2,1.0,0,1
67874,1588336,1,0,0.31,17,1.66,0,58.5,2.8,0,0
2886,65980,1,0,8.4,22,0.02,0,12.1,1.4,0,0
58801,1378045,1,1,1.12,22,0.85,0,77.6,162.6,0,0
6175,142678,1,0,3.25,23,,0,18.7,1.1,0,1
36785,862514,1,0,0.99,24,,0,56.8,4.6,0,1
28553,668885,1,1,5.25,19,0.14,2,65.9,6.7,0,1
538,12261,1,1,4.39,0,0.0,0,0.0,0.0,0,1
52656,1234515,1,1,1.85,13,0.12,0,37.7,2.7,0,0
47122,1104530,1,0,1.85,24,0.0,0,62.5,5.3,0,1
18238,425879,1,1,2.01,20,,1,20.2,2.0,0,1
13815,321490,0,0,0.34,23,,0,0.0,0.0,0,1
42892,1004929,1,0,1.81,13,0.0,0,45.9,7.0,0,1
19799,463017,1,0,0.42,0,,0,0.0,0.0,5,1
51409,1205513,1,0,1.98,14,1.96,0,37.3,5.8,0,0
6494,149974,1,1,1.98,0,,0,0.0,0.0,6,1
31057,728486,1,1,4.75,16,0.0,0,11.4,1.1,0,1
11191,261570,0,0,1.97,23,0.27,1,0.0,0.0,0,1
3811,87230,1,0,4.55,22,,0,42.9,6.9,0,1
26731,626634,1,1,5.32,20,0.01,0,76.8,4.7,0,0
33353,783312,0,0,2.33,8,,0,36.0,2.5,0,1
35698,838448,1,0,0.05,0,,0,5.3,0.6,1,1
72258,1689402,1,0,0.0,1,0.89,0,0.0,0.0,0,1
32169,755247,1,0,0.79,20,0.0,0,25.9,1.1,0,1
14151,328820,0,0,2.97,24,,0,8.5,2.3,0,1
31261,733478,1,0,2.48,23,0.0,0,30.2,1.2,0,1
29980,702798,0,0,0.84,5,,0,0.0,0.0,0,1
71066,1661804,1,1,0.07,8,1.91,0,3.9,0.4,0,0
57098,1336516,1,0,1.28,20,0.69,3,67.7,6.9,0,0
42626,998894,1,1,2.97,24,0.53,0,38.4,5.9,0,0
9150,212456,1,0,6.06,22,0.0,0,14.2,0.8,0,1
63799,1495404,1,0,0.74,13,0.32,0,35.9,4.5,0,0
8041,186412,1,1,7.29,16,1.84,0,183.2,12.1,0,0
50859,1192477,1,1,2.04,19,1.89,0,35.0,2.7,0,0
58537,1371514,1,0,1.13,20,0.84,0,46.5,2.6,0,0
59008,1383072,1,0,1.11,20,0.86,1,14.7,2.4,0,0
70820,1655594,0,0,0.73,28,1.24,0,61.1,5.6,0,1
47439,1112469,1,0,1.98,22,0.0,0,54.0,3.5,0,1
9349,217266,0,0,0.57,22,0.0,0,0.0,0.0,0,1
32006,751592,0,0,0.65,14,0.0,0,10.0,0.6,0,1
37199,872187,1,0,0.01,3,0.0,0,0.0,0.0,0,1
14030,326438,0,0,1.94,22,,1,1.9,0.4,0,1
30074,704958,0,0,1.14,22,0.0,0,5.6,0.7,0,1
29689,695924,1,1,4.87,10,1.13,0,10.0,0.5,0,0
46566,1091487,1,0,0.56,14,0.0,0,30.8,1.5,0,1
15431,360216,0,0,4.36,21,,0,13.1,2.0,0,1
11761,273982,0,0,2.83,0,,0,2.0,0.3,3,1
28141,659550,0,0,1.39,61,,0,46.0,7.7,0,1
8568,199233,0,0,0.84,24,0.0,0,0.0,0.0,0,1
36717,861071,1,1,3.75,21,0.53,0,33.7,2.3,0,0
49773,1168341,1,1,2.12,20,1.8,0,101.9,3.6,0,0
65404,1531955,1,0,0.6,16,1.37,0,55.2,2.3,0,0
34320,805933,1,0,1.52,20,0.0,0,49.7,2.2,0,1
24902,584118,1,0,1.32,22,0.0,0,18.0,2.5,0,1
33109,777646,1,0,2.32,19,,0,0.0,0.0,0,1
70226,1642006,1,1,0.22,15,0.0,0,6.3,0.8,0,1
6798,157087,0,0,2.13,15,0.0,0,0.0,0.0,0,1
4599,104955,0,0,1.91,13,,3,0.0,0.0,0,1
20835,486694,1,1,1.98,35,,0,2.0,0.2,0,1
61045,1431490,1,1,0.97,23,1.01,0,33.4,2.9,0,0
8173,189721,1,1,1.97,23,0.0,1,0.0,0.0,0,1
2024,46553,0,0,3.16,0,0.9,0,0.0,0.0,3,1
52468,1230331,1,0,2.6,19,1.45,0,80.6,4.3,0,1
22856,535711,1,1,5.91,15,0.24,0,76.2,10.6,0,0
32815,770704,1,0,1.24,21,0.0,0,42.0,13.3,0,1
64214,1505204,1,1,0.7,15,1.27,0,47.1,4.3,0,0
51155,1199976,1,0,2.0,11,,0,122.6,8.3,0,0
23881,560334,1,1,5.81,21,0.38,0,131.4,5.7,0,0
26714,626363,0,0,0.51,21,,0,9.6,0.7,0,1
64489,1511902,1,1,0.68,15,1.29,1,50.8,3.9,0,0
39256,920226,1,0,1.98,33,,0,9.1,1.1,0,1
72166,1687509,1,1,0.35,12,1.52,0,26.9,1.3,0,1
41356,967982,1,0,1.01,25,0.0,0,93.3,6.5,0,1
27971,655867,1,0,1.9,32,0.0,0,0.0,0.0,0,1
36161,848490,1,0,1.62,25,0.0,0,19.6,1.4,0,1
28936,677817,0,0,0.0,1,,0,0.0,0.0,0,1
15909,371486,0,0,6.49,24,,1,37.0,3.6,0,0
42694,1000547,0,0,0.47,27,,1,5.6,0.7,0,1
24319,570702,1,0,2.88,21,,0,13.2,0.7,0,1
25502,598397,0,0,0.37,49,0.0,0,0.0,0.0,0,1
25082,588024,1,0,0.01,4,0.01,0,0.0,0.0,0,1
47513,1114038,1,0,0.48,21,0.0,0,51.9,3.6,0,1
14281,331689,0,0,0.7,24,0.0,0,0.0,0.0,0,1
2643,60421,1,0,2.01,0,,1,0.0,0.0,1,1
42148,986877,1,1,2.96,22,0.0,0,18.3,0.7,0,1
7698,178657,1,0,4.18,24,,0,23.7,1.1,0,1
40013,936404,1,1,2.84,20,0.0,0,28.6,2.6,0,1
13780,320746,1,0,1.99,13,,0,0.0,0.0,0,1
2786,63633,0,0,2.3,14,,0,0.0,0.0,0,1
49863,1170294,1,0,2.11,12,0.76,0,179.3,8.8,0,0
32837,771271,1,1,4.28,19,1.63,1,123.1,11.5,0,0
50910,1194049,1,1,2.03,19,1.88,1,91.3,5.6,0,0
11041,257899,1,1,6.93,30,0.93,0,105.8,8.3,0,0
26935,631265,0,0,1.25,20,,0,2.8,0.5,0,1
2152,49870,0,0,3.61,22,,0,0.0,0.0,0,1
70192,1641224,1,0,0.12,11,1.85,0,18.5,1.8,0,0
68590,1604116,1,0,0.25,22,,0,20.0,1.1,0,0
19705,460633,1,0,5.54,24,,0,29.7,3.0,0,1
15853,370088,1,0,2.7,23,,0,2.1,0.2,0,1
9523,221221,1,1,7.09,10,1.22,1,35.2,4.9,0,0
58792,1377835,1,0,1.12,14,0.85,0,60.3,6.7,0,0
43370,1016393,1,1,2.91,24,1.02,0,43.2,16.9,0,0
9049,209912,1,1,7.27,18,,1,64.9,9.1,0,1
37690,883246,1,0,3.59,21,0.35,0,46.8,2.2,0,0
45968,1077530,1,1,2.62,25,0.27,0,36.2,1.5,0,0
67492,1579748,0,0,0.35,43,1.62,0,77.7,5.2,0,0
24576,576249,1,0,0.74,24,0.0,0,0.0,0.0,0,1
67042,1569732,1,0,0.4,10,1.82,0,83.8,4.3,1,0
692,15926,1,0,10.25,22,0.04,0,40.4,2.5,0,0
59287,1389213,1,0,1.09,22,0.88,0,73.3,7.1,0,0
32114,754092,1,1,3.7,24,,0,145.3,10.2,0,1
68308,1597704,1,1,0.27,15,1.93,0,62.9,3.7,0,0
33128,778051,1,1,4.22,25,,0,18.9,1.1,0,0
32995,774778,1,1,4.24,24,0.57,2,208.9,8.1,0,0
69455,1624811,1,0,0.17,20,1.81,0,100.6,3.8,0,0
5586,128693,1,0,1.32,89,,5,0.0,0.0,0,1
70612,1650881,1,0,0.1,7,1.87,0,61.5,9.3,0,0
2130,49367,1,0,6.9,26,0.0,0,38.3,3.0,0,1
52141,1222953,1,0,1.9,22,0.04,0,301.5,10.2,0,0
12880,299913,1,0,5.92,21,1.1,0,106.9,7.3,0,1
68202,1595352,1,1,0.28,18,1.69,1,33.4,2.1,0,0
63439,1487310,1,0,0.77,14,1.2,0,26.6,3.4,0,0
56912,1331634,1,1,1.31,17,1.62,0,68.9,4.6,0,0
36059,846369,0,0,3.84,22,,0,44.4,1.4,0,0
37483,878886,1,1,2.62,20,0.0,0,20.8,3.2,0,1
32441,761263,1,0,1.08,13,0.0,0,4.2,0.3,0,1
24263,569374,1,1,5.77,20,1.26,0,129.9,3.8,0,0
46746,1095324,1,0,3.18,5,0.24,0,53.6,3.5,0,1
57424,1344964,1,0,1.24,31,,0,25.0,1.9,0,0
49353,1157997,1,1,2.17,16,1.81,0,34.9,0.6,0,0
46932,1099574,1,1,2.48,21,0.22,0,42.3,8.0,0,0
27397,642561,0,0,1.28,21,,0,3.1,0.2,0,1
35541,834992,1,1,3.92,20,1.97,0,164.3,29.1,0,0
13854,322364,0,0,0.61,21,0.0,0,0.0,0.0,0,1
58578,1372508,1,0,1.13,20,0.84,0,62.3,13.7,0,0
7957,184393,1,0,7.3,20,0.99,0,260.2,11.6,0,0
63739,1494184,1,1,0.75,15,1.23,0,2.2,0.3,0,0
61458,1441143,1,0,0.94,14,1.04,0,55.8,3.1,0,0
282,6347,0,0,11.92,66,0.01,0,370.4,14.8,0,0
33752,792264,1,0,2.04,29,,1,91.2,3.7,0,1
70369,1644972,1,1,0.12,12,1.86,0,38.6,5.5,0,0
12577,293107,1,0,2.88,15,0.0,0,23.8,1.1,0,1
22933,537962,0,0,0.93,24,,0,0.0,0.0,0,1
50067,1174568,1,0,2.04,12,,0,10.0,0.9,0,1
32726,768431,0,0,0.08,11,,0,13.9,2.0,0,1
44340,1038671,1,0,1.7,24,0.0,0,46.7,3.7,0,1
59606,1396570,1,1,1.07,19,1.93,0,111.0,8.1,0,0
21610,505639,0,0,2.0,20,,0,5.5,0.4,0,1
29277,686076,1,0,2.16,16,0.0,0,12.4,1.1,0,1
22514,527326,1,0,5.93,21,0.21,6,42.1,2.7,0,0
43819,1026712,1,0,2.88,12,1.04,0,80.1,6.9,0,0
27917,654847,1,0,5.13,22,0.9,0,67.1,6.6,0,0
49210,1154808,1,1,1.97,20,0.0,0,126.4,6.8,0,1
61805,1448878,1,1,0.91,28,1.31,0,133.5,6.7,0,0
1877,43636,0,0,2.59,18,,0,0.0,0.0,0,1
58096,1360852,1,0,1.18,22,0.79,0,61.7,5.7,0,0
31803,746874,1,1,4.47,21,0.12,0,1.2,0.1,0,0
32520,763307,1,0,0.31,17,0.0,0,14.3,0.4,0,1
63436,1487232,1,0,0.77,7,1.2,0,9.1,0.6,0,0
58309,1365762,1,0,1.15,21,0.24,0,52.8,1.5,0,0
44294,1037612,1,1,2.84,28,1.33,2,155.0,35.6,0,0
52507,1230978,0,0,0.74,44,0.0,0,112.8,21.1,0,1
26227,615144,1,1,2.0,22,,2,18.1,1.3,0,1
8972,208250,1,0,4.7,22,0.0,0,86.4,6.6,0,1
43618,1022077,1,0,2.89,12,1.03,0,43.1,3.2,0,0
12276,285356,1,1,6.85,20,0.01,0,100.3,10.9,0,0
13947,324359,1,1,0.64,0,1.37,0,0.0,0.0,3,1
89,1893,1,1,8.38,46,0.0,0,10.8,0.9,0,1
45078,1056219,0,0,2.96,28,,0,12.7,1.0,0,1
25136,589369,0,0,1.11,20,,0,0.6,0.1,0,1
41698,976603,1,1,3.05,20,1.85,0,30.3,5.8,0,0
6735,155652,1,0,4.27,24,0.0,0,8.8,0.7,0,1
65421,1532340,1,1,0.6,15,1.37,0,84.3,5.2,0,0
47095,1103586,1,1,2.46,20,0.97,0,43.4,4.4,0,0
70757,1654303,0,0,0.09,15,1.88,1,171.7,12.4,0,0
41247,965358,1,0,1.98,13,,0,33.9,3.6,0,1
22895,536788,1,0,1.99,21,,0,4.5,0.3,0,1
6245,144314,1,0,2.98,0,,0,0.1,0.0,0,1
53999,1264855,1,1,1.69,37,0.27,1,225.6,10.2,0,0
28832,675179,0,0,0.12,17,0.0,0,0.0,0.0,0,1
57677,1351118,1,0,0.08,4,0.0,0,4.5,0.2,0,1
9483,220304,0,0,2.79,0,,1,16.2,1.2,2,1
3300,74940,1,0,2.04,0,,0,0.0,0.0,0,1
64441,1510607,1,1,1.24,15,0.73,0,42.8,5.4,0,1
20010,467905,0,0,3.24,24,,0,20.8,1.5,0,1
71905,1681918,1,1,0.58,20,1.39,3,40.7,4.6,0,1
43739,1024916,1,0,2.88,12,1.04,0,129.9,8.8,0,0
10822,252897,1,0,6.52,22,,0,37.3,4.3,0,1
45482,1066703,1,1,2.68,10,1.24,0,48.5,2.3,0,0
68378,1599418,1,0,0.95,0,0.77,0,41.0,4.3,2,1
62886,1474830,1,0,0.82,22,1.15,1,134.7,10.9,0,0
49227,1155140,1,0,0.85,20,0.0,1,59.9,4.3,0,1
33885,795520,1,0,4.14,16,2.03,0,118.2,8.6,0,0
25798,605174,0,0,0.99,22,,0,13.5,1.4,0,1
51875,1217142,1,0,1.98,14,,1,36.4,2.7,0,1
28971,678564,1,0,2.21,20,,0,37.0,2.2,0,1
71315,1667906,0,0,0.05,11,1.93,0,22.7,1.6,0,0
27515,645107,1,0,2.61,26,0.0,1,44.7,5.7,0,1
34482,810075,1,1,4.05,17,1.63,0,0.6,0.3,0,0
53406,1251984,1,0,1.76,13,0.21,0,2.9,0.2,0,0
51034,1197085,1,1,2.08,18,0.0,0,54.8,2.4,0,1
71782,1678938,0,0,0.01,0,1.97,0,,,0,0
44361,1039202,1,1,2.82,22,1.09,0,21.1,0.7,0,0
30116,705809,1,0,4.7,28,,0,0.9,0.4,0,1
19194,449083,1,0,2.98,17,,0,7.0,0.3,0,1
42044,984370,1,0,3.03,28,,0,54.1,3.0,0,0
10694,249810,0,0,1.73,0,0.55,0,0.0,0.0,6,1
68387,1599687,1,0,0.27,19,1.7,0,64.3,3.9,0,0
30835,722681,1,1,4.64,25,0.0,0,45.7,5.7,0,1
72012,1684078,1,0,0.34,1,1.88,0,6.8,1.9,0,1
96,1965,0,0,8.72,40,,0,161.6,17.0,0,1
26635,624287,1,0,0.78,22,,0,1.8,0.1,0,1
34386,807501,1,0,4.08,17,1.84,0,17.8,1.3,0,0
12196,283273,0,0,0.25,6,1.73,1,0.0,0.0,0,1
29803,698670,1,0,0.49,20,0.0,0,4.0,0.3,0,1
71675,1675948,1,1,0.02,0,1.95,0,,,0,0
14094,327815,1,1,6.67,10,1.41,1,44.2,2.2,0,0
45964,1077484,1,1,2.39,13,0.0,1,13.3,1.4,0,1
21495,502484,1,0,5.3,24,0.0,0,154.5,10.1,0,1
50838,1192007,1,0,1.98,22,,0,114.2,9.2,0,1
13634,317475,0,0,0.7,20,1.34,0,0.0,0.0,0,1
46931,1099572,1,1,2.48,15,1.41,0,70.2,5.4,0,0
